ImageID,XMin,YMin,XMax,YMax,Labels
00d7e7f1e96cb9df,0.002703,0.617788,0.164865,0.832933,/m/04_r5c
00d7e7f1e96cb9df,0.036036,0.628606,0.33964,0.878606,/m/04_r5c
00d7e7f1e96cb9df,0.0,0.0,0.737838,0.513221,/m/04_r5c
00d7e7f1e96cb9df,0.723423,0.015625,0.930631,0.132212,/m/04_r5c
00d7e7f1e96cb9df,0.005405,0.786058,0.028829,0.834135,/m/04_r5c
00d7e7f1e96cb9df,0.040541,0.808894,0.083784,0.878606,/m/04_r5c
00d7e7f1e96cb9df,0.225225,0.876202,0.272072,0.939904,/m/04_r5c
00d7e7f1e96cb9df,0.500901,0.870192,0.554955,0.933894,/m/04_r5c
00d7e7f1e96cb9df,0.377477,0.19351,0.638739,0.524038,/m/04_r5c
00da0ea064179c85,0.0,0.196289,0.735352,0.999023,/m/04_r5c
00dad1a78369049d,0.43875,0.435456,0.785625,0.802065,/m/04_r5c
00dad1a78369049d,0.911875,0.517212,0.9775,0.645439,/m/04_r5c
00e27885f64b62f5,0.096667,0.0,0.9975,0.716875,/m/021c5h
00e27885f64b62f5,0.083333,0.0,0.999167,0.714375,/m/021c5h
00e3358d50c6e023,0.01375,0.2275,0.264375,0.435833,/m/04_r5c
00e3358d50c6e023,0.156875,0.370833,0.73125,0.945,/m/04_r5c
00e6d310f33c2e42,0.308848,0.217778,0.998331,0.881111,/m/04_r5c
00e7bb4d82140c7c,0.145625,0.035,0.86375,0.9975,/m/021c5h
00eb56e0181bbc4c,0.894157,0.269036,0.977138,0.470389,/m/021c5h
00eb56e0181bbc4c,0.068586,0.445008,0.11177,0.57022,/m/021c5h
00eb56e0181bbc4c,0.198137,0.434856,0.237087,0.585448,/m/021c5h
00eb56e0181bbc4c,0.359865,0.373942,0.408975,0.554992,/m/021c5h
00eb56e0181bbc4c,0.605419,0.326565,0.672312,0.543147,/m/021c5h
00eb56e0181bbc4c,0.80779,0.805415,0.999153,0.998308,/m/021c5h
00eb56e0181bbc4c,0.070279,0.50423,0.227773,0.715736,/m/021c5h
00eb56e0181bbc4c,0.205758,0.500846,0.315834,0.729272,/m/021c5h
00eb56e0181bbc4c,0.349704,0.478849,0.557155,0.766497,/m/021c5h
00eb56e0181bbc4c,0.569009,0.441624,0.838273,0.774958,/m/021c5h
00eb56e0181bbc4c,0.856054,0.377327,0.999153,0.725888,/m/021c5h
00ef916068f087dc,0.574375,0.244167,0.999375,0.775,/m/04_r5c
00f5fa10fcb122fb,0.27,0.15197,0.945,0.857411,/m/04_r5c
00f75afdbc9b0953,0.12,0.0,0.999375,0.88743,/m/021c5h
00f781ce48de2bda,0.052632,0.14375,0.926692,0.775,/m/021c5h
00ff45f69b5b5a97,0.471667,0.326882,0.945,0.593548,/m/021c5h
00ff45f69b5b5a97,0.838333,0.374194,0.956667,0.558065,/m/021c5h
00ff45f69b5b5a97,0.493333,0.497849,0.94,0.584946,/m/021c5h
00ff45f69b5b5a97,0.67,0.364516,0.81,0.519355,/m/021c5h
00ff45f69b5b5a97,0.876667,0.398925,0.945,0.502151,/m/021c5h
00ff45f69b5b5a97,0.041667,0.037634,0.77,0.316129,/m/021c5h
00ff45f69b5b5a97,0.193333,0.660215,0.828333,0.953763,/m/021c5h
010026ff68c64d70,0.0,0.233333,0.999333,0.999167,/m/021c5h
01005ee7072f72dc,0.195312,0.03125,0.89375,0.959375,/m/04_r5c
010164789ca51d95,0.745,0.005,0.90625,0.241667,/m/021c5h
010164789ca51d95,0.7375,0.01,0.90625,0.235,/m/021c5h
010164789ca51d95,0.0,0.005,0.99875,0.346667,/m/021c5h
0102a577f6609691,0.106403,0.126875,0.897363,0.820625,/m/04_r5c
0102a577f6609691,0.589454,0.266875,0.776836,0.33875,/m/04_r5c
0102a577f6609691,0.0,0.7675,0.999058,0.999375,/m/04_r5c
010398d4ebeeb600,0.0,0.000833,0.239375,0.5775,/m/021c5h
010398d4ebeeb600,0.0175,0.674167,0.271875,0.9975,/m/021c5h
010398d4ebeeb600,0.02,0.5825,0.344375,0.999167,/m/021c5h
010398d4ebeeb600,0.255,0.0,0.586875,0.524167,/m/021c5h
010398d4ebeeb600,0.27125,0.210833,0.746875,0.711667,/m/021c5h
010398d4ebeeb600,0.7475,0.0,0.999375,0.730833,/m/021c5h
010398d4ebeeb600,0.919375,0.679167,0.996875,0.808333,/m/021c5h
010456f3d1150ce9,0.0,0.0,0.998148,0.99875,/m/04_r5c
0107395b9550040b,0.0,0.108341,0.9725,0.99914,/m/04_r5c
0107395b9550040b,0.0,0.11092,0.839375,0.99914,/m/04_r5c
0107e56620e47324,0.0,0.618199,0.228125,0.707317,/m/021c5h
0107e56620e47324,0.06125,0.85272,0.446875,0.999062,/m/021c5h
010963ceb2cfdc0b,0.250833,0.203125,0.776667,0.811875,/m/021c5h
010963ceb2cfdc0b,0.255,0.193125,0.765,0.80375,/m/021c5h
0109a40779eeda31,0.0,0.0,0.999375,0.999167,/m/04_r5c
010a32d664eceaed,0.309568,0.415625,0.670732,0.718125,/m/021c5h
010a32d664eceaed,0.090056,0.260625,0.207317,0.485625,/m/021c5h
010a32d664eceaed,0.149156,0.32,0.202627,0.523125,/m/021c5h
010a32d664eceaed,0.70075,0.034375,0.999062,0.60875,/m/021c5h
010a32d664eceaed,0.914634,0.855625,0.999062,0.903125,/m/021c5h
010a32d664eceaed,0.360225,0.191875,0.501876,0.239375,/m/021c5h
010a32d664eceaed,0.437148,0.299375,0.604128,0.340625,/m/021c5h
010be4f42f14b195,0.778125,0.440678,0.89,0.583804,/m/04_r5c
010be4f42f14b195,0.089375,0.497175,0.1625,0.616761,/m/04_r5c
010be4f42f14b195,0.489375,0.454802,0.585625,0.561205,/m/04_r5c
010be4f42f14b195,0.599375,0.437853,0.711875,0.596045,/m/04_r5c
010be4f42f14b195,0.09125,0.498117,0.161875,0.621469,/m/04_r5c
010be4f42f14b195,0.48875,0.446328,0.586875,0.567797,/m/04_r5c
010be4f42f14b195,0.59875,0.435028,0.719375,0.599812,/m/04_r5c
010be4f42f14b195,0.769375,0.446328,0.880625,0.592279,/m/04_r5c
010be4f42f14b195,0.0,0.0,0.5925,0.935028,/m/04_r5c
010be4f42f14b195,0.0,0.0,0.74625,0.231638,/m/04_r5c
010be4f42f14b195,0.66,0.0,0.999375,0.43032,/m/04_r5c
010be4f42f14b195,0.74875,0.086629,0.81875,0.210923,/m/04_r5c
010be4f42f14b195,0.81625,0.090395,0.884375,0.227872,/m/04_r5c
010be4f42f14b195,0.889375,0.038606,0.999375,0.227872,/m/04_r5c
010d831f539092d9,0.27,0.204375,0.6375,0.5375,/m/021c5h
010eb24e12f9ec44,0.0,0.478992,0.104375,0.647059,/m/021c5h
010eb24e12f9ec44,0.393125,0.453782,0.5525,0.651727,/m/021c5h
010f74c4e2604427,0.256875,0.252345,0.464375,0.802064,/m/04_r5c
010f74c4e2604427,0.330625,0.585366,0.47,0.959662,/m/04_r5c
010f74c4e2604427,0.54625,0.072233,0.89,0.701689,/m/04_r5c
010f74c4e2604427,0.55125,0.820826,0.74375,0.999062,/m/04_r5c
010f74c4e2604427,0.196875,0.339587,0.999375,0.999062,/m/04_r5c
01112b3e7a0633e2,0.605,0.379925,0.726875,0.492495,/m/021c5h
011162989a767653,0.205625,0.037523,0.81625,0.893996,/m/021c5h
0113980e08914fd3,0.221181,0.12625,0.999063,0.935625,/m/021c5h
01165e0c25f51f1f,0.0,0.0,0.6275,0.695833,/m/04_r5c
01165e0c25f51f1f,0.198333,0.350833,0.999167,0.999167,/m/04_r5c
01177607178aacce,0.04902,0.031046,0.955882,0.937908,/m/021c5h
011a0404c009434b,0.000625,0.0,0.635625,0.605066,/m/04_r5c
011a0404c009434b,0.08125,0.145403,0.76,0.999062,/m/04_r5c
011a0404c009434b,0.573125,0.0,0.999375,0.454972,/m/04_r5c
011c6425c03d027c,0.2,0.145833,0.870625,0.840833,/m/04_r5c
011cae1987396782,0.092,0.189055,0.924,0.618159,/m/04_r5c
011cdff6181747e6,0.45875,0.354991,0.985,0.996234,/m/04_r5c
011cdff6181747e6,0.491875,0.380414,0.596875,0.567797,/m/04_r5c
011cdff6181747e6,0.584375,0.453861,0.6975,0.577213,/m/04_r5c
011cdff6181747e6,0.775,0.487759,0.89125,0.600753,/m/04_r5c
011cdff6181747e6,0.199375,0.243879,0.51625,0.806026,/m/04_r5c
011cdff6181747e6,0.64125,0.487759,0.6675,0.54049,/m/04_r5c
011cdff6181747e6,0.821875,0.492467,0.86,0.567797,/m/04_r5c
0121f2156bef75d7,0.158203,0.264122,0.615234,0.923664,/m/021c5h
0123c0550f03b218,0.061875,0.134167,0.1275,0.511667,/m/021c5h
0123c0550f03b218,0.2875,0.23,0.99625,0.999167,/m/021c5h
0123c0550f03b218,0.039375,0.109167,0.498125,0.863333,/m/021c5h
0125a5b30cdc3926,0.11625,0.4606,0.92875,0.581613,/m/021c5h
0127b6b1e3e5dbac,0.13125,0.245833,0.44625,0.660833,/m/04_r5c
0127b6b1e3e5dbac,0.383125,0.211667,0.59,0.628333,/m/04_r5c
0127b6b1e3e5dbac,0.594375,0.205833,0.73375,0.6875,/m/04_r5c
012ace66b5eadebd,0.439375,0.415,0.54875,0.650833,/m/04_r5c
012ace66b5eadebd,0.5225,0.39,0.60375,0.658333,/m/04_r5c
012ace66b5eadebd,0.619375,0.425833,0.635,0.5275,/m/04_r5c
012ace66b5eadebd,0.495625,0.425,0.52,0.478333,/m/04_r5c
012ace66b5eadebd,0.543125,0.414167,0.568125,0.446667,/m/04_r5c
012ace66b5eadebd,0.606875,0.425833,0.611875,0.4325,/m/04_r5c
012ace66b5eadebd,0.62625,0.430833,0.63,0.44,/m/04_r5c
012ace66b5eadebd,0.8225,0.156667,0.993125,0.681667,/m/04_r5c
012c48b05bc9c01a,0.21875,0.292683,0.704375,0.957786,/m/021c5h
012fb3a997dabc81,0.02,0.074167,0.278125,0.690833,/m/04_r5c
012fb3a997dabc81,0.0,0.0,0.999375,0.816667,/m/04_r5c
01308bb473b234e4,0.038333,0.2325,0.87,0.795833,/m/021c5h
0130e5b1a9b27b2e,0.2025,0.041056,0.999375,0.872923,/m/04_r5c
0135964eabc8084f,0.24717,0.374375,0.696226,0.601875,/m/021c5h
0138c7116587c383,0.10375,0.0254,0.498125,0.673565,/m/04_r5c
0138c7116587c383,0.1,0.021637,0.998125,0.999059,/m/04_r5c
013e5002c78cf4db,0.0,0.659873,0.876042,0.807643,/m/021c5h
013e5002c78cf4db,0.048958,0.700637,0.119792,0.794904,/m/021c5h
013f30ffc32faba8,0.044922,0.152344,0.288086,0.822917,/m/04_r5c
013f30ffc32faba8,0.277344,0.095052,0.539062,0.257812,/m/04_r5c
0140c2c1820788aa,0.228029,0.536247,0.399842,0.702559,/m/021c5h
0140c2c1820788aa,0.581948,0.555437,0.916073,0.704691,/m/021c5h
0140c2c1820788aa,0.233571,0.544776,0.399842,0.708955,/m/021c5h
0140c2c1820788aa,0.577989,0.561834,0.916073,0.705757,/m/021c5h
01461338eac4586a,0.356874,0.12625,0.853107,0.82625,/m/04_r5c
01466dc7dc4fb0b3,0.06,0.067669,0.99875,0.99812,/m/021c5h
01466dc7dc4fb0b3,0.05375,0.368421,0.825,0.99812,/m/021c5h
0147501b375efff1,0.0,0.04,0.976875,0.999167,/m/04_r5c
01481f84496fe919,0.803711,0.594436,0.996094,1.0,/m/021c5h
01481f84496fe919,0.857422,0.795022,0.939453,0.877013,/m/021c5h
01481f84496fe919,0.946289,0.938507,0.966797,0.964861,/m/021c5h
01481f84496fe919,0.005859,0.0,0.959961,0.992679,/m/021c5h
01481f84496fe919,0.0,0.944363,0.089844,0.998536,/m/021c5h
01481f84496fe919,0.064453,0.793558,0.12793,0.857979,/m/021c5h
01481f84496fe919,0.128906,0.758419,0.200195,0.803807,/m/021c5h
01481f84496fe919,0.1875,0.811127,0.261719,0.900439,/m/021c5h
01481f84496fe919,0.330078,0.828697,0.456055,0.998536,/m/021c5h
01481f84496fe919,0.344727,0.749634,0.40625,0.796486,/m/021c5h
01481f84496fe919,0.395508,0.726208,0.442383,0.802343,/m/021c5h
01481f84496fe919,0.520508,0.844802,0.544922,0.897511,/m/021c5h
01481f84496fe919,0.717773,0.749634,0.733398,0.816984,/m/021c5h
01481f84496fe919,0.727539,0.758419,0.824219,0.81552,/m/021c5h
01481f84496fe919,0.799805,0.778917,0.944336,0.998536,/m/021c5h
01481f84496fe919,0.931641,0.951684,0.967773,0.992679,/m/021c5h
0149e8a857dce0da,0.0,0.0,0.999375,0.999059,/m/021c5h
014b0a5f3dc177a8,0.255,0.175833,0.739375,0.7825,/m/04_r5c
014bb39b96470322,0.285833,0.14,0.898333,0.999375,/m/04_r5c
014bc8fb008cf4e1,0.263246,0.149471,0.868797,0.898148,/m/021c5h
014fb32324f8a3d7,0.0,0.0,0.999375,0.997186,/m/04_r5c
014fb32324f8a3d7,0.22,0.260788,0.5125,0.801126,/m/04_r5c
014fb32324f8a3d7,0.280625,0.24015,0.934375,0.928705,/m/04_r5c
015015bb56e890b9,0.333594,0.286133,0.628906,0.916992,/m/021c5h
015015bb56e890b9,0.11875,0.330078,0.999219,0.999023,/m/021c5h
015015bb56e890b9,0.076563,0.202148,0.323438,0.712891,/m/021c5h
015015bb56e890b9,0.63125,0.183594,0.799219,0.873047,/m/021c5h
015015bb56e890b9,0.232812,0.0,0.270312,0.19043,/m/021c5h
015015bb56e890b9,0.234375,0.0,0.33125,0.214844,/m/021c5h
015015bb56e890b9,0.35,0.0,0.5,0.405273,/m/021c5h
015015bb56e890b9,0.440625,0.0,0.542969,0.19043,/m/021c5h
015015bb56e890b9,0.541406,0.001953,0.560938,0.194336,/m/021c5h
015015bb56e890b9,0.663281,0.0,0.688281,0.167969,/m/021c5h
015015bb56e890b9,0.153906,0.638672,0.210156,0.712891,/m/021c5h
015015bb56e890b9,0.332031,0.779297,0.380469,0.893555,/m/021c5h
015015bb56e890b9,0.376563,0.863281,0.464063,0.922852,/m/021c5h
015015bb56e890b9,0.646875,0.78418,0.728906,0.87207,/m/021c5h
015015bb56e890b9,0.224219,0.305664,0.270312,0.363281,/m/021c5h
015015bb56e890b9,0.576563,0.332031,0.625781,0.408203,/m/021c5h
015015bb56e890b9,0.735156,0.224609,0.785156,0.3125,/m/021c5h
0150a03dbb279f1e,0.50375,0.357411,0.65125,0.780488,/m/021c5h
0150a03dbb279f1e,0.0,0.0,0.999375,0.506567,/m/021c5h
0150a03dbb279f1e,0.50875,0.364916,0.65,0.772045,/m/021c5h
0150a03dbb279f1e,0.561875,0.351782,0.608125,0.41182,/m/021c5h
01523d7aba85ec99,0.02832,0.008789,0.989258,0.999023,/m/04_r5c
01525005358fce02,0.150625,0.133333,0.836875,0.763333,/m/021c5h
0158db74ea94fb3c,0.050625,0.375833,0.214375,0.6725,/m/04_r5c
0158db74ea94fb3c,0.18625,0.365833,0.334375,0.666667,/m/04_r5c
0158db74ea94fb3c,0.329375,0.3825,0.435625,0.685833,/m/04_r5c
0158db74ea94fb3c,0.43125,0.4275,0.515625,0.5725,/m/04_r5c
0158db74ea94fb3c,0.58375,0.3975,0.6825,0.624167,/m/04_r5c
0158db74ea94fb3c,0.70125,0.410833,0.8825,0.606667,/m/04_r5c
0158db74ea94fb3c,0.835625,0.403333,0.965,0.6175,/m/04_r5c
0158db74ea94fb3c,0.915625,0.441667,0.999375,0.689167,/m/04_r5c
015999b27fffd5f8,0.010625,0.370833,0.585,0.900833,/m/04_r5c
015999b27fffd5f8,0.375625,0.134167,0.71,0.628333,/m/04_r5c
015999b27fffd5f8,0.611875,0.344167,0.999375,0.828333,/m/04_r5c
015d0a2f7fdfbe10,0.436523,0.193265,0.533203,0.538799,/m/021c5h
015d0a2f7fdfbe10,0.560547,0.27672,0.617188,0.573938,/m/021c5h
015d0a2f7fdfbe10,0.65918,0.311859,0.695312,0.398243,/m/021c5h
015d0a2f7fdfbe10,0.682617,0.295754,0.780273,0.573938,/m/021c5h
015d0a2f7fdfbe10,0.753906,0.27672,0.813477,0.554905,/m/021c5h
015d0a2f7fdfbe10,0.785156,0.29429,0.930664,0.603221,/m/021c5h
015d0a2f7fdfbe10,0.93457,0.282577,0.99707,0.54612,/m/021c5h
015d0a2f7fdfbe10,0.0,0.0,0.265625,0.250366,/m/021c5h
015d0a2f7fdfbe10,0.30957,0.0,0.619141,0.405564,/m/021c5h
015d0a2f7fdfbe10,0.724609,0.0,0.999023,0.547584,/m/021c5h
015d133ec86b9979,0.742188,0.627358,0.870313,0.78066,/m/04_r5c
015d133ec86b9979,0.178125,0.551887,0.209375,0.599057,/m/04_r5c
015d133ec86b9979,0.217187,0.591981,0.260938,0.615566,/m/04_r5c
015d133ec86b9979,0.3125,0.521226,0.4875,0.610849,/m/04_r5c
015d133ec86b9979,0.41875,0.599057,0.540625,0.75,/m/04_r5c
015d133ec86b9979,0.515625,0.533019,0.548437,0.563679,/m/04_r5c
015d133ec86b9979,0.576563,0.537736,0.620313,0.610849,/m/04_r5c
015d133ec86b9979,0.746875,0.615566,0.85,0.764151,/m/04_r5c
015d133ec86b9979,0.173438,0.495283,0.859375,0.764151,/m/04_r5c
0160061d0018ccc3,0.0,0.285996,0.999375,0.998028,/m/04_r5c
0160061d0018ccc3,0.01125,0.426035,0.043125,0.516765,/m/04_r5c
0160061d0018ccc3,0.046875,0.374753,0.198125,0.540434,/m/04_r5c
0160061d0018ccc3,0.2125,0.313609,0.31875,0.568047,/m/04_r5c
0160061d0018ccc3,0.22,0.374753,0.341875,0.601578,/m/04_r5c
0160061d0018ccc3,0.299375,0.333333,0.349375,0.524655,/m/04_r5c
0160061d0018ccc3,0.33375,0.321499,0.3825,0.544379,/m/04_r5c
0160061d0018ccc3,0.343125,0.333333,0.461875,0.575937,/m/04_r5c
0160061d0018ccc3,0.354375,0.341223,0.395625,0.583826,/m/04_r5c
0160061d0018ccc3,0.435,0.341223,0.48625,0.564103,/m/04_r5c
0160061d0018ccc3,0.445625,0.329389,0.511875,0.579882,/m/04_r5c
0160061d0018ccc3,0.48,0.349112,0.57,0.601578,/m/04_r5c
0160061d0018ccc3,0.503125,0.285996,0.6725,0.536489,/m/04_r5c
0160061d0018ccc3,0.5225,0.406312,0.6225,0.617357,/m/04_r5c
0160061d0018ccc3,0.645625,0.345168,0.7375,0.69428,/m/04_r5c
0160061d0018ccc3,0.73125,0.435897,0.78,0.633136,/m/04_r5c
0160061d0018ccc3,0.855625,0.337278,0.954375,0.633136,/m/04_r5c
0161198dcf6a0b69,0.426562,0.270833,0.714063,0.595833,/m/021c5h
0164645b0952d7af,0.28125,0.448333,0.67875,0.75,/m/021c5h
01664fad8209bb51,0.0,0.440833,0.999375,0.999167,/m/04_r5c
01664fad8209bb51,0.279375,0.634167,0.331875,0.673333,/m/04_r5c
01664fad8209bb51,0.34375,0.878333,0.390625,0.9275,/m/04_r5c
01664fad8209bb51,0.783125,0.661667,0.82375,0.7075,/m/04_r5c
01664fad8209bb51,0.039375,0.48,0.08875,0.540833,/m/04_r5c
01664fad8209bb51,0.3275,0.545833,0.381875,0.581667,/m/04_r5c
01664fad8209bb51,0.355625,0.509167,0.3975,0.555,/m/04_r5c
01664fad8209bb51,0.45,0.5475,0.513125,0.585833,/m/04_r5c
01664fad8209bb51,0.500625,0.534167,0.52875,0.578333,/m/04_r5c
01664fad8209bb51,0.665625,0.528333,0.706875,0.581667,/m/04_r5c
0166a0e6dab71b32,0.010625,0.3825,0.535,0.9975,/m/04_r5c
0166a0e6dab71b32,0.099375,0.476667,0.996875,0.999167,/m/04_r5c
0167c0900981dbbb,0.689,0.581395,0.771,0.674419,/m/04_r5c
0167c0900981dbbb,0.746,0.607652,0.842,0.698425,/m/04_r5c
016a1c8dcb4788d8,0.0325,0.373333,0.3625,0.799167,/m/04_r5c
016a1c8dcb4788d8,0.06875,0.36,0.19375,0.72,/m/04_r5c
016a1c8dcb4788d8,0.150625,0.365833,0.245,0.511667,/m/04_r5c
016a1c8dcb4788d8,0.3625,0.2375,0.59375,0.7175,/m/04_r5c
016a1c8dcb4788d8,0.68125,0.375833,0.91,0.529167,/m/04_r5c
016a1c8dcb4788d8,0.3375,0.253333,0.594375,0.713333,/m/04_r5c
016a1c8dcb4788d8,0.598125,0.330833,0.9575,0.768333,/m/04_r5c
016a1c8dcb4788d8,0.96125,0.441667,0.999375,0.756667,/m/04_r5c
016a832c6088b543,0.415625,0.29515,0.730625,0.58194,/m/021c5h
016b5f8a0c18cdc3,0.11375,0.398333,0.480625,0.746667,/m/021c5h
016b5f8a0c18cdc3,0.465625,0.420833,0.8675,0.735833,/m/021c5h
016b9735eeb8c3d0,0.035,0.0,0.999375,0.999062,/m/021c5h
016c5dbb9344c7cd,0.0,0.725833,0.053125,0.923333,/m/04_r5c
016c5dbb9344c7cd,0.0,0.534167,0.063125,0.646667,/m/04_r5c
016c5dbb9344c7cd,0.0,0.415833,0.0675,0.6375,/m/04_r5c
016c5dbb9344c7cd,0.03875,0.725833,0.084375,0.9275,/m/04_r5c
016c5dbb9344c7cd,0.075,0.840833,0.1125,0.9925,/m/04_r5c
016c5dbb9344c7cd,0.100625,0.8375,0.138125,0.976667,/m/04_r5c
016c5dbb9344c7cd,0.161875,0.051667,0.915,0.999167,/m/04_r5c
016c5dbb9344c7cd,0.22875,0.365833,0.291875,0.534167,/m/04_r5c
016e2e7875a31307,0.083984,0.104167,0.834961,0.998698,/m/021c5h
016e2e7875a31307,0.0,0.0,0.999023,0.998698,/m/021c5h
016ef3c82183e420,0.0,0.141667,0.86625,0.993333,/m/021c5h
0171abca684d1d64,0.23875,0.391182,0.606875,0.832083,/m/021c5h
017372995445ed77,0.258125,0.161667,0.815,0.8025,/m/021c5h
017389c92c792d72,0.179375,0.286924,0.5325,0.999059,/m/021c5h
017389c92c792d72,0.511875,0.0,0.999375,0.999059,/m/021c5h
0173fdf8db3ef128,0.0,0.0,0.50125,0.945833,/m/021c5h
01742ec399d1cca0,0.245,0.220037,0.570625,0.849251,/m/021c5h
01742ec399d1cca0,0.2575,0.225655,0.565,0.845506,/m/021c5h
01750ba1a197e3ad,0.15,0.186679,0.7575,0.811445,/m/021c5h
017795e4594eb410,0.72625,0.595588,0.930625,0.811975,/m/04_r5c
01781e9f613ee2a3,0.708125,0.15197,0.8675,0.54409,/m/04_r5c
01781e9f613ee2a3,0.024375,0.556285,0.08875,0.837711,/m/04_r5c
01781e9f613ee2a3,0.0,0.0,0.7375,0.840525,/m/04_r5c
01781e9f613ee2a3,0.866875,0.174484,0.99875,0.565666,/m/04_r5c
01781e9f613ee2a3,0.2025,0.383677,0.6775,0.874296,/m/04_r5c
01781e9f613ee2a3,0.586875,0.502814,0.7325,0.850844,/m/04_r5c
01793c9751e3a332,0.0,0.36875,0.176563,0.44375,/m/021c5h
01793c9751e3a332,0.0,0.426562,0.207813,0.553125,/m/021c5h
01793c9751e3a332,0.021875,0.482812,0.621875,0.879687,/m/021c5h
01793c9751e3a332,0.023438,0.315625,0.164062,0.389062,/m/021c5h
01793c9751e3a332,0.045313,0.38125,0.203125,0.473437,/m/021c5h
01793c9751e3a332,0.184375,0.321875,0.298438,0.367188,/m/021c5h
01793c9751e3a332,0.6125,0.501562,0.998438,0.998438,/m/021c5h
017acd8da469911b,0.285,0.096667,0.570625,0.5575,/m/04_r5c
017acd8da469911b,0.398125,0.485,0.658125,0.92,/m/04_r5c
017ddda93e166cc1,0.01875,0.0325,1.0,1.0,/m/04_r5c
017ddda93e166cc1,0.06125,0.470833,0.345625,0.6525,/m/04_r5c
017ddda93e166cc1,0.66375,0.3875,0.999375,0.690833,/m/04_r5c
017ddda93e166cc1,0.0,0.0,0.9975,0.995833,/m/04_r5c
0180656b6b348421,0.10625,0.590873,0.471875,0.874299,/m/021c5h
0180656b6b348421,0.55875,0.606085,0.894375,0.872698,/m/021c5h
0182d0da37c9609a,0.079717,0.776042,0.374369,0.985026,/m/04_r5c
0182d0da37c9609a,0.392533,0.786458,0.535822,0.957682,/m/04_r5c
0182d0da37c9609a,0.531786,0.632161,0.909183,0.985026,/m/04_r5c
018428bc8eb61dba,0.491667,0.15625,0.995833,0.709375,/m/021c5h
0184f571dcacd406,0.408125,0.458333,0.693125,0.72,/m/021c5h
0185909741bd4830,0.25,0.150235,0.6325,0.878873,/m/021c5h
0185909741bd4830,0.65375,0.0,0.761875,0.523005,/m/021c5h
0185909741bd4830,0.765625,0.020657,0.876875,0.559624,/m/021c5h
0185909741bd4830,0.9025,0.03662,0.999375,0.865728,/m/021c5h
0185909741bd4830,0.91,0.013146,0.978125,0.342723,/m/021c5h
01873c8b5d5cea35,0.0,0.745779,0.29875,0.999062,/m/021c5h
01873c8b5d5cea35,0.321875,0.150094,0.999375,0.950281,/m/021c5h
01881dc13c8c2c08,0.0,0.099561,0.764648,0.994143,/m/04_r5c
01881dc13c8c2c08,0.066406,0.057101,0.423828,0.998536,/m/04_r5c
01881dc13c8c2c08,0.408203,0.146413,0.943359,0.998536,/m/04_r5c
01881dc13c8c2c08,0.810547,0.197657,0.999023,0.998536,/m/04_r5c
01881dc13c8c2c08,0.045898,0.035139,0.439453,0.998536,/m/04_r5c
01881dc13c8c2c08,0.407227,0.140556,0.943359,0.998536,/m/04_r5c
01898677a6e446d2,0.082707,0.44875,0.809211,0.96125,/m/04_r5c
01898677a6e446d2,0.207707,0.634375,0.793233,0.999375,/m/04_r5c
018cb157a1378bc0,0.189375,0.190833,0.545625,0.504167,/m/021c5h
018cb157a1378bc0,0.650625,0.451667,0.8325,0.613333,/m/021c5h
018cb157a1378bc0,0.1925,0.19,0.54625,0.524167,/m/021c5h
018cb157a1378bc0,0.658125,0.453333,0.823125,0.610833,/m/021c5h
018e6ed697d81faf,0.021576,0.059375,0.93152,0.54625,/m/04_r5c
0190aa0e659eccc3,0.069531,0.369792,0.376563,0.719792,/m/021c5h
0190aa0e659eccc3,0.298438,0.398958,0.446875,0.658333,/m/021c5h
0190aa0e659eccc3,0.4,0.372917,0.525,0.5,/m/021c5h
0190aa0e659eccc3,0.59375,0.371875,0.999219,0.5625,/m/021c5h
0191f09411fbe4fe,0.125625,0.28424,0.544375,0.698874,/m/021c5h
0191f09411fbe4fe,0.298125,0.183865,0.394375,0.266417,/m/021c5h
0191f09411fbe4fe,0.545625,0.535647,0.7175,0.739212,/m/021c5h
0191f09411fbe4fe,0.759375,0.258912,0.825,0.4803,/m/021c5h
0191f09411fbe4fe,0.804375,0.207317,0.9375,0.520638,/m/021c5h
0198deb643cd5307,0.35875,0.106942,0.60125,0.54409,/m/04_r5c
01992991228550ae,0.515625,0.340226,0.7075,0.902256,/m/04_r5c
01992991228550ae,0.6425,0.467105,0.86625,0.601504,/m/04_r5c
01992991228550ae,0.669375,0.5,0.895625,0.782895,/m/04_r5c
01992991228550ae,0.86625,0.555451,0.983125,0.608083,/m/04_r5c
01992991228550ae,0.01,0.521617,0.48125,0.99906,/m/04_r5c
019bb9712d398fae,0.45,0.522917,0.813281,0.933333,/m/021c5h
019bb9712d398fae,0.188281,0.135417,0.742969,0.998958,/m/021c5h
019bb9712d398fae,0.867969,0.039583,0.9625,0.510417,/m/021c5h
019bb9712d398fae,0.957812,0.104167,0.999219,0.1875,/m/021c5h
019bb9712d398fae,0.957812,0.34375,0.999219,0.898958,/m/021c5h
019bce063bdf6e57,0.004688,0.076042,0.958594,0.998958,/m/021c5h
019c99ff5d4b2fca,0.436875,0.0,0.999375,0.891917,/m/04_r5c
01a97716b3f96cda,0.0,0.0,0.455625,0.999167,/m/04_r5c
01a97716b3f96cda,0.19875,0.0,0.999375,0.859167,/m/04_r5c
01b2280452e82d05,0.023125,0.095,0.8125,0.999167,/m/021c5h
